source_id,legacy_work_key,original_path,exception_type,why_not_split
LS-WS-0053,,audit/AUDIT_UPDATE_GOVERNANCE.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0286,C165,audit/WS_C165_PLAN_CONFIRM_CONTROLLED_ROLLOUT_EXECUTION_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0287,C165,audit/WS_C165_PLAN_CONFIRM_CONTROLLED_ROLLOUT_GO_DECISION_FINALIZATION_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0289,C165,audit/WS_C165_PLAN_CONFIRM_CONTROLLED_ROLLOUT_RESULT_REVIEW_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0292,C165,audit/WS_C165_WEEKLY_SWING_WATCHLIST_PRODUCTION_LIVE_RUNTIME_PLAN_CONFIRM_CONTROLLED_ROLLOUT_GO_DECISION_FINALIZATION_REVIEW.md,ISSUED_DECISION_WITH_SUPPORTING_EVIDENCE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0293,C165,audit/WS_C165_WEEKLY_SWING_WATCHLIST_PRODUCTION_LIVE_RUNTIME_PLAN_CONFIRM_CONTROLLED_ROLLOUT_OPERATOR_GO_NO_GO_REVIEW.md,ISSUED_DECISION_WITH_SUPPORTING_EVIDENCE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0295,C166,audit/WS_C166_PLAN_CONFIRM_CONTROLLED_ROLLOUT_POST_ROLLOUT_OBSERVATION_GO_DECISION_FINALIZATION_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0297,C166,audit/WS_C166_PLAN_CONFIRM_CONTROLLED_ROLLOUT_POST_ROLLOUT_OBSERVATION_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0298,C166,audit/WS_C166_PLAN_CONFIRM_CONTROLLED_ROLLOUT_POST_ROLLOUT_OBSERVATION_RESULT_REVIEW_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0299,C166,audit/WS_C166_WEEKLY_SWING_WATCHLIST_PRODUCTION_LIVE_RUNTIME_PLAN_CONFIRM_CONTROLLED_ROLLOUT_POST_ROLLOUT_OBSERVATION_GO_DECISION_FINALIZATION_REVIEW.md,ISSUED_DECISION_WITH_SUPPORTING_EVIDENCE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0300,C166,audit/WS_C166_WEEKLY_SWING_WATCHLIST_PRODUCTION_LIVE_RUNTIME_PLAN_CONFIRM_CONTROLLED_ROLLOUT_POST_ROLLOUT_OBSERVATION_OPERATOR_GO_NO_GO_REVIEW.md,ISSUED_DECISION_WITH_SUPPORTING_EVIDENCE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0303,C167,audit/WS_C167_PLAN_CONFIRM_CONTROLLED_ROLLOUT_COMPLETION_BOUNDARY_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0304,C167,audit/WS_C167_WEEKLY_SWING_WATCHLIST_PRODUCTION_LIVE_RUNTIME_PLAN_CONFIRM_CONTROLLED_ROLLOUT_COMPLETION_BOUNDARY_REVIEW.md,ISSUED_DECISION_WITH_SUPPORTING_EVIDENCE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0305,C168,audit/WS_C168_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0307,C169,audit/WS_C169_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0311,C170,audit/WS_C170_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0318,C171,audit/WS_C171_FINAL_BOUNDED_REMEDIATION_OPERATOR_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0320,C171,audit/WS_C171_FINAL_FAILED_NOT_READY_CLOSURE_OPERATOR_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0359,C29,audit/WS_C29_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0365,C32,audit/WS_C32_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0367,C33,audit/WS_C33_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0369,C34,audit/WS_C34_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0379,C39,audit/WS_C39_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0381,C40,audit/WS_C40_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0383,C41,audit/WS_C41_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0386,C43,audit/WS_C43_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0389,C44,audit/WS_C44_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0391,C45,audit/WS_C45_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0393,C46,audit/WS_C46_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0395,C47,audit/WS_C47_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0405,C52,audit/WS_C52_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0407,C53,audit/WS_C53_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0408,C54,audit/WS_C54_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0417,C58,audit/WS_C58_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0419,C59,audit/WS_C59_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0420,C60,audit/WS_C60_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0422,C61,audit/WS_C61_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0424,C62,audit/WS_C62_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0426,C63,audit/WS_C63_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0428,C64,audit/WS_C64_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0430,C65,audit/WS_C65_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0432,C66,audit/WS_C66_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0434,C67,audit/WS_C67_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0436,C68,audit/WS_C68_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0438,C69,audit/WS_C69_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0440,C70,audit/WS_C70_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0442,C71,audit/WS_C71_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0445,C72,audit/WS_C72_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0447,C73,audit/WS_C73_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0449,C74,audit/WS_C74_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0451,C75,audit/WS_C75_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0453,C76,audit/WS_C76_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0455,C77,audit/WS_C77_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0457,C78,audit/WS_C78_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0459,C79,audit/WS_C79_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0461,C80,audit/WS_C80_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0463,C81,audit/WS_C81_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0465,C82,audit/WS_C82_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0467,C83,audit/WS_C83_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0469,C84,audit/WS_C84_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0471,C85,audit/WS_C85_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0473,C86,audit/WS_C86_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0475,C87,audit/WS_C87_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0477,C88,audit/WS_C88_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0479,C89,audit/WS_C89_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0481,C90,audit/WS_C90_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0483,C91,audit/WS_C91_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0485,C92,audit/WS_C92_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0491,C95,audit/WS_C95_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0496,C98,audit/WS_C98_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0498,C99,audit/WS_C99_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0505,R02,audit/WS_NEW_STRATEGY_R02_OPERATOR_VALIDATION_COMMANDS.md,OPERATOR_COMMAND_EVIDENCE_BUNDLE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0510,,LAYER_ACTIVATION_RULE.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0530,,system/policies/_shared/01_POLICY_FRAMEWORK_OVERVIEW.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0531,,system/policies/_shared/02_PARAMSET_CONTRACT_GLOBAL.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0532,,system/policies/_shared/03_VALIDATOR_SPEC_GLOBAL.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0533,,system/policies/_shared/04_CONTRACT_TESTS_GLOBAL.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0534,,system/policies/_shared/05_EXECUTION_CANONICAL_GLOBAL.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0536,,system/policies/_shared/07_CONTRACT_FAILURE_CODES_LOCKED.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0539,,system/policies/weekly_swing/01_WS_OVERVIEW.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0540,,system/policies/weekly_swing/02_WS_CANONICAL_RUNTIME_FLOW.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0541,,system/policies/weekly_swing/03_WS_DATA_MODEL_MARIADB.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0542,,system/policies/weekly_swing/04_WS_PARAMSET_JSON_CONTRACT.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0543,,system/policies/weekly_swing/05_WS_PARAMETER_REGISTRY_COMPLETE.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0546,,system/policies/weekly_swing/08_WS_PLAN_ALGORITHM.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0547,,system/policies/weekly_swing/09_WS_DYNAMIC_SELECTION_DETERMINISTIC.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0549,,system/policies/weekly_swing/11_WS_INTRADAY_SNAPSHOT_TABLES.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0552,,system/policies/weekly_swing/14_WS_BT_COVERAGE_MATRIX_LOCKED.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0554,,system/policies/weekly_swing/16_WS_EVAL_METRICS_SUFFICIENCY_LOCKED.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0555,,system/policies/weekly_swing/17_WS_WALK_FORWARD_OOS_PROOF_LOCKED.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0557,,system/policies/weekly_swing/19_WS_DEPRECATED_OR_NONSCOPE_ARTIFACTS_LEDGER.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0558,,system/policies/weekly_swing/20_WS_CANONICAL_PARAMSET_PROCEDURES.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0559,,system/policies/weekly_swing/21_WS_IMPLEMENTATION_BLUEPRINT.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0560,,system/policies/weekly_swing/22_WS_RECOMMENDATION_OVERVIEW.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0561,,system/policies/weekly_swing/23_WS_RECOMMENDATION_INPUT_OUTPUT_CONTRACT.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0562,,system/policies/weekly_swing/24_WS_RECOMMENDATION_ALGORITHM.md,ORIGINAL_SOURCE_ALREADY_DERIVED_TO_CURRENT_AUTHORITY,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
LS-WS-0569,B01,system/policies/weekly_swing/_refs/WS_BREAKOUT_INTEGRITY_B01_PROMOTION_READINESS_LOCK.md,ISSUED_DECISION_WITH_SUPPORTING_EVIDENCE,Role audit resolves to one authoritative role/container role. Full original is immutable; section audit remains available; destructive split is unnecessary for current authority.
